"","x"
"2409",0.0864131498661917
"2410",0.0864131498661917
"2411",0.0858768488472009
"2412",0.0858768488472009
"2413",0.0856573931888141
"2414",0.0856573931888141
"2415",0.0845920362712997
"2416",0.0845920362712997
"2417",0.0844097910981555
"2418",0.0844097910981555
"2419",0.0837381654514151
"2420",0.0837381654514151
"2421",0.0825030215884909
"2422",0.0825030215884909
"2423",0.0818993582186566
"2424",0.0818993582186566
"2425",0.0816482609749915
"2426",0.0816482609749915
"2427",0.0813122584755232
"2428",0.0813122584755232
"2429",0.0809537277719478
"2430",0.0809537277719478
"2431",0.0802958152884707
"2432",0.0802958152884707
"2433",0.077894506585867
"2434",0.077894506585867
"2435",0.0767660220514827
"2436",0.0767660220514827
"2437",0.0732530129162088
"2438",0.0732530129162088
"2439",0.0726666979582917
"2440",0.0726666979582917
"2441",0.0726431469293282
"2442",0.0726431469293282
"2443",0.0723599367012469
"2444",0.0723599367012469
"2445",0.0708061980030189
"2446",0.0708061980030189
"2447",0.0688457839405771
"2448",0.0688457839405771
"2449",0.0545333718169836
"2450",0.0545333718169836
"2451",0
"2452",0
"2453",0
"2454",0
"2455",0
"2456",0
"2457",0
"2458",0
"2459",0
"2460",0
"2461",0
"2462",0
"2463",0
"2464",0
"2465",0
"2466",0
"2467",0
"2468",0
"2469",0
"2470",0
"2471",0
"2472",0
"2473",0
"2474",0
"2475",0
"2476",0
"2477",0
"2478",0
"2479",0
"2480",0
"2481",0
"2482",0
"2483",0
"2484",0
"2485",0
"2486",0
"2487",0
"2488",0
"2489",0
"2490",0
"2491",0
"2492",0
"2493",0
"2494",0
"2495",0
"2496",0
"2497",0
"2498",0
"2499",0
"2500",0
